Source,Target,Weight
HdlReZvNevhUICidu,ezGT,36
CegtlPTHwFVHpxDRUR,HFllYldNbODCrkYW.349,15
bIRgRyZ,OBDVLbEAckzpxR,17
jGbGZelfXLvySsoPt367,uqAn+CxJrzhxUCeIOdDn,28
YidkUbf," [eGn*snp,856",9
ENvuXnGsncYuWE203,%w#UMYsO@UCO,26
MQHSYtlFAlttwWdvN,"SdQ(BX,JYp-JNAV",40
xQXhwewx.BIGdT857,UtqjYkewSPy,4
x=fgjfKzmbkywwcPR.,I.W[KU&%695,21
SJsGXyyjPOekj,PCkhypGif%LOxcvQRb(414,6
f%%L,dDWwFjeonAoxVUrYAhsZ,41
"n+aIeZB^Pm;g",Mx>ndySnNFglRxEqdLL,27
u=pLclgsDLC]m,v)CnRI'BULYUPKRHU'yXC,23
eMIgkrGMXODGNHqAd,V>OZJZmUgURoJupsjIZR,10
"$ F",JdVujmikPMOJOwGiODBG,50
jqwlyGMHpyPXlEhymfS,>fryBEdq[bd,1
QKIExAX*ypch,:eCHOtFLWWvVcbQ,16
Q_fLxLYddfRY\b,ElIhJZjLeL,11
"CeU;pWHdOi+pWiow",aOenEqUNrVbMPXHyY:h103,16
srLHIwi&old?,(?Iej`528,37
'&PkfehHtTtqYo%yrz,bJObXxQFNcTNIR,33
BAhicKsCZwD^hK,sXNWeG\oymeudFZ[C,41
FUUZbRrgDCn,:JQ+TkJ=154,33
";<_Z",yZUTKP[w>FanK,10
LscFKG=HkkK,flsRImewzUrf\ttj130,15
"U);n","azgMSApgSxpi CJzYx:N",45
=SC:WcuQm,V(rAlG*KjtfoKMBm@tbDk,23
dgHn<abhNJJHs?wAd,T]ZVo<[I,25
"`)WtwZATLAH i",aMk:NnAfnG,36
"xg,=S=OkLbRrGr",)aHaqsN]xhubjiFWQkZu,26
drtSoXlVrlIovpaKv,V$TMbaGqA,6
.SGbEk/Zy365,Bpcj@LxsRgqNWkX,27
ABLwFSYyaVY@IdtN>%y,"jImKb&Wp poak",49
"J`BBXSRDgbDSWUf+,VmiCr",NSrVIsoBJ,8
wljquhwJr>czaSxlSnTnj$,"iwxWGJnqRot;",13
rkdsgiWHwtLd,GqLyU^=INyEaEQscc,38
AQBXBSbI,"KVCXJ bgSYBO%nKqU=k",33
gP$dYU:726,f$%VKsqwDd=qK,16
MczGQwjkOa154,erk.HPIbuabZrQ356,36
"H XJ","wEKY SICqYSJ",18
eO,LIVWjQwqSSQ+lNLnJmHaA,30
FMKjykT<v(lCjS,?aqqyj@hHwkcRSHbrjgd\412,27
honjxtzMa#odrR(957,D*nnioPau?aSeatr458,33
"Do,H\fBj-VX",zJYKyI<wtMxC%b`MubewU,8
RPK,y_U,38
lBWbgMDDfpWbq,`P@`MQ,44
JfibkWwWGsqRIkrPs202,"Ah;pj?cvyNIS^L",12
kAREJhJAelKKOpFMb,LyhL,42
WwKKw/QsIs<iAblpIPQA-e,PKcEchqzqpDPNGw,16
Vw*Ui$yzebSl,@ros919,43
kL#gHrPMc,ctg]iDnRj,10
"bHpjGRWHh,OOgw\GW",U(fCHqlYePBaYwhzBpEO,8
urncAE+JaabVbdIOwHU,La/\n\D,8
za,CZTrBF^h]643,45
Nd?*,Ga+ebDoF`118,3
$_OKbaswi<qPy,wyeuegVNZGYYV,33
Yim'ZUxPDDvY$B>,"cUga+-BEApyDW]p 226",10
";GrJ)r",OXPPmDIG,22
z*LNd&PPUMuinucajTqS,F+(o,44
"j=;<",zsrGJTHJRRkvs_YJEJU,26
za/XL,x[GvwMCTpiaiP/,1
nTzifnQeeWhv,TeledjET^BCbHnA535,4
yLQXOO,hQhhDh936,28
fCKMIYEOfYzw,QtSOPHHhsit_fHAqQ,11
rUjXCc(ZC,By#n#ySZs]lkRyjYSijFNeH?905,42
<xQopDm,ew=(CCZK,4
yHwdoayzZ%117,Ga+ebDoF`118,3
dGXsQoftcJ)DVQa,TV$vQiegUlim?AJ(CmLiP,13
"O$IdVXm;WleqzPcFpf",r++XZp.OXel,33
jfjAshj,<_YHDS[OFYZSWCRR,13
YEoW<UgtqjkZ+VPw?gNXn838,"  Zo",44
mZ>`ihJsYXl,ENnOBRmvYHu,50
fnU[jCrYIsvd\,BPO,11
OFxX\sEclvXaPabOoPXhk,eoOswskwVbBaOBygPrd,22
"BsICws vfxLp@UOUzpsLZG'293",#rv*lD,21
iIP,BC^IcxyRrCwJ,19
_qpplBINy)qrL,ZKyRq,34
"mmSPXsGTBxp;USkK978",l]'315,18
uEEdrXsUC,K:ztYIHYW,28
"zwMKRhltx;G",tkiFlwGDlzYVtsikyY865,8
HH`AbUHxy,BHsCchctusmKPL,21
b,QlBeC@cJYU)meTiC,46
ySTKGALJ\,Y'115,45
cwUblzjMXS_JmYj,l@HLjV:Ven\649,28
NVGEafguVToTK)'183,yvvFDzskgqhEO,17
DgMYOgtiQqQZGcVY,"Wid @YpwPoieVe",50
JUswzsHiapmJLIVBnlW,fzGmfWZSbyJnKga.,18
axIJutNhnYJ,DPOrCHOhorQCEacCqQL,3
rWvcW_VPdkHGQnVWyZWN,"U:INOn=kVfaw;",27
Q&xcPjXGpNadb&hj,asoq930,22
fdmQIhutePkdaSO]ELtUv,"`NhlbdXcMhRz,xppWj<O",46
XBUyJvZDInqjzExRqvpv,zRFoP<DabFU]cyhNomgRsw,26
RVhKhEiIXsEVkrLqRqYs,ihQCTnUgDx,39
SJOTEgXtqQYcazEBArE,+hgM?cgPzhiHUmmCB[,28
T@myHqrYeCqCuAOG,DjD%,35
CEYb-waFy_xQXGhNcOQu,L'x)854,44
";dX/iRJiZ",orl.E,42
RjgsdGK@PdcdJ,Bxr,50
PcN,kgEKwLwgpqGOnmP,2
iM_k,PUfrJfW?%cPQMb&989,4
Ble=<],t#.^^883,42
"\+g;320","B]t;pnwbHDdcv",35
W?&OhNbkMX,alDoN,15
gtMqljkXxzNifdUkq,vpZ,2
TVNOqgWhjFORqq&588,'xpZbescQqHTBGXDVl,3
jrYIVSX,PTNwTqUhtr,19
iTBaZbaTyOWkWSni,UwWO$.UOpvtR-pEWkyk,35
AgctOSvb\Ywmqpeoaa,\%Xrd(,5
yrDGgXzZmT`P,Z,47
w#jfqtBs=f<yYCvu,VgG*vP#:Wg,33
>xfG(sISdvaFSklYKwy,vScPYKfljBWbMGoSJqD+791,37
PeL[Xc&AJOoK,p)bGV\,50
Sr)jfyd,RWgynNVO_V\,28
"NLkevod-,jrJT",eSKqtFVIH+SqvBc,47
"]RIeAlMZ\PVvqSerdk$V;218",xLsnczPGH<428,37
"Ho`e%,MX",Kta@brUhqR605,26
FclKoKgwV-fKttANIq-,^bQlo,40
tH_?<zME,EGRtTBRNAzMZFgZd,14
mq,Il&dz,13
HiekA_lQB_ro,JRIhtz.rwedUUQZbNGQEO644,41
mFvAgdbQEzsCuct,ofXR,30
"%z<,799",sU*owyPds563,16
Gkdm_iZykII$h:933,a%JsMZg+th(HtHhKnY,49
UQ+CrWqWvafe,z.$407,9
EaghgpWtvxIYsrwAAXiL,(?Iej`528,48
xO&.DJwOV,YzR#ZZmV:E,22
c'EqxA:WNmvS:mwODTPhT,ZNepaJWy^CrNMpkK-GBNQi+195,1
X^Cga<QkK+tZuxkOLl+340,X\Kx,11
RqOpCDRMB]W)eSWybjlAQD,u'('[277,42
MQTcvSnBna/567,CfAVAP,30
MSSQGb_zRprrTlwWyh,>Su(G(FmrgbQFEAnoi200,1
"G<ORTz vI]Ra309",FxrOlg+xWl,6
sxmncWd]NKY@],#RCSZn'ta`662,4
kNuixh,nQrbVg]BvPHvQ$\Ik,3
">,u",PmheDNtsrBv+GEKqP-`F,43
e+i,VfAog+aqjRtzjzBW_286,28
",%%OTbPuTX",";BKfAr^510",47
BGVLaRfGIYIMb,gHEbdbhXxhOlAy'eLKhny`,21
n)gV,"Ai;$ Cl",33
"DqWtqm TNW]","-y,iDZknScQ l",42
ZDok),wC:X%U,35
Q]O@MIPGSGJlHdt@,pOWCeXDqTNkVu)q,3
" s DmkL#exnsIdp","nqOmEelDZo jQNjv'RkEE",17
\QYl#%zOY%704,xmRyuUbW-FIymNMMYMdl,21
"OfnRCSXrPhB,z",MAH=XMdNu,32
",hw",ixzdOLKwmDhPytwg`650,28
YNqVGxbbgnpSJnBakez,FHEnzXELatrfeVX,49
SbHEhXOU]994,loKGjFgPDYx_,1
H_-%RG,KQUlNHQbnVk,20
KzihFqWWU<=268,GRkAG,32
"nADPRrs_D,l.r",EA``ThwRRQvTQb@bI&645,7
SDheNIzixcOIxvL:290,"Y$, 308",2
ZyN,"IdwvgjtyqlfSPIF,r",24
tQUBtASbIMSadjsFwfva,tOhsiQjIF,43
FdFB,HPBLgmZTd,35
SF%TgT<wGp\731,x@AXGf(h&165,1
nx.awHeal'LM_yBpWh373,Cw`dNuv&wK,22
"fejg$]PfstuMJSW,qMkD",XBUyJvZDInqjzExRqvpv,11
a+gtRGDmi,"\QfM'M,GThQtidyZKRwab",26
Dwo`fhapUow?+627,X&bMmJ,17
"EyzN;jMXDt)NNnl]381",phjweESOSVlIPAbt198,8
]*]f,gygiM,10
myaEvJadKQMZHi<jrPNI,fma#bL+iwGDzzgN`d,29
K_z,RfvgUuHwUzeIRVepEID,26
@Me#btUZPxA[KyBBgOl,ekHbhA>rvQsSH^,39
APizu[nDNsyXeZd(j,nZLT/OvMUwiv,5
"rw,AsvItVFr:q/TKj",l$#\o,13
GGYTy<Jy%#nvETrMFeETI,ImyKRcen706,27
MmxRJThfYjuSfW,yOotXgWgnhAOoIwIz927,31
Jq_vgudM>uLq`JM,nz%rQ%nRxw.ozKYVC,41
U=vDKo,RCkYvEATkVoeWux.Mn,20
dxaSya,"scYCik,]cCg",22
mbwbyRFFxnh,"wuB]oOUqlZkc@W KDPXFt",10
i'<+QbhephGo,"UhjF,mF[iFxcYMs",41
"Jv*RiGwhStbZg,a?",eupaBtFQjUbLfvtkX-iq,2
yDUfK>VLICYNcCuzHYH,Wzibebfqai((XfhIiG[^505,50
VqgQVrgDhkLVPa_K,)zKvZXYuUJ(Q,25
"vvIEXAsB,PCnGSAoJe","z;UcMVoZumgZvabYSj^:135",9
";IjaXsk:_HL640",isyU:d,34
NyxDaaJ,@IdQ>=388,20
:S/z,wJcRzTjBaOPvjJohdFuv,41
"cP,W`B",/Qd.?yIIUVyLcGNnk,23
cyVgaivVwTovOHe708,P?BJ:Cc-YYO,44
hekXkYUSTOjeMMgFzaUv,AGue,18
"%;W",sa\Q:Jn,17
hnuHV$Ne,wUNGlVIlm,42
z[430,zmuYiaFsBrEVaVeV,22
xfGRTLAVlC\889,[foigth/lpdkmAimzaI,43
c/@lvdtyOTTVndjtbacUK,SmB.312,35
WdVzWllmeuxYv,tOfVirAGXNkhTD,3
TN]LoaCpou,QFqZgHSJjJkBZh,14
]iARsEbWjJAhEv$208,mYIvMzVMJLK,35
BF*DueeSXVX=OiJ,Ki^FteCOgfx,7
jWrEnUKbeUz)hLeBjVkD_,PVINUsabwgshTmPATtL%790,44
GScRsTsaGiFk&_#sKH919,"QVTMB,TyYSsq:p*lVTo%660",38
/RJmS,fwjxGnOXTZMedQk,19
UfBInd%OJ553,Mor]JuPjHmq,1
O=663,"wsvF'XxrosuV^Ac,qtq953",2
"Cq;o'KbNaDZWFwyBVo<RNT",fEiqEVPPvbAJEIOSocEj,47
+ecTBqaXc('484,\#N_DvFlj980,47
B_BbSDS%),roVHwVx-^eAeHbG,7
bEJYqcAkgWk'LfNP,FGy('`RxvFHjgoaOVc381,23
YBu_i,[uRW'Exoi'PETt,1
"),a$",pHbPYBrY,1
<_YHDS[OFYZSWCRR,KOSf,13
gJlvGqzVCQAD,+GpZnDSi[,16
"oeTR&Rbi;nopE",sKeLsmlF+yQSjWotvA,41
VvZzJCCDUH+rCFujAJKcX,clNLymnuFudcTzyiI122,1
uLPbAknhgoWOtw,Q&xcPjXGpNadb&hj,46
"L^eW=BVc,n","XqFj #GqQz:538",13
lzrcZcKvUjfn#`E@Jh280,j)MBx/(805,39
XAPsTWl,zHsM,6
"qcHVlehn,<dZpHwdtxQPX","XqhEUAfqIlM,kAK",50
edJRZWtqL=gS,_wYTmS^nj%XFJuG,18
BDBmi?(jt,syCzGjRJelkehysxok213,21
'RE,kb(QkgWF634,11
Volygd'N`nVmWqKCV[,bXynkKvubSgAP=672,10
"yk,kPhudVVBQYwmuHxk",BcRuZ/vNM,25
"uH,jrQACbvNW",yPjGCjTr,19
PRhDThKnBMDN'VQr,&q.aS,17
.t$571,CcYrORtgTj>382,25
"`NhlbdXcMhRz,xppWj<O",o:x$s,13
jkZsjzI,SpmciyKYy*y'eXgfugQObm=,34
SkyKjB@i`MyrXSqgNy\870,JyaiMwYF402,22
"H-BzTAiLBIi;iFKLe",a,7
ztSmWKQi=SBFnumqbF]okX,BLYKFy`wqkitC,37
VvEYqgMnoDsLofEDzT.jZ[',h&qYEQwpEeRZUpq,42
"glMhkvLmLf`#;uWXI%530",UrzKVOLA`Zt,30
I@ccsi%rYrImuQP\HSM,LMq/Tdpym:AFL,22
=DoOoJ^FE+ZB295,QaKYoJCx=pIqqWcT,47
";CWEUAywq",xhOyk%kMw:)kQL/400,39
Ww%fi,_.yDMTp)938,12
of'hiN)#,]k^SFE<,14
YECMUterxOzp,"aNtoeUY]U@J;aWRkO",40
FW<AijBuSe$d?$759,"DEHxNG-,D958",8
AT`?',"ejIpKpWX,rLeVM,JzX?YjR-703",19
BDKOBBgRZ,"dNXY ue#Bv'/214",6
WKwBRjSVoOVTovhNkXuC243,vMkgmTb:VJFBwLnnPvwjC,2
T/dz*tnMP]p,IN#kh,33
"XsmmxuklqF,%IyPa:Lu",Q[FwS:i\,34
";Q(uRU,wLkfKQ","qozMQTbrnwS^;eMCNKg",46
?ze,?rPzZ\QyhVbKO,49
OHbjCWJtSYCcdkqu,XhSF&ivEiwltxrp,20
]?^Tz,-upV[*180,30
KBSJgRfdebxSEVEKhemo(679,zV(XWxFsrTkNIcacd(<sh,46
X+l,+kXDNduxW&ZXG=XU,31
AK,vRiUv/RYpQ198,8
C799,LUjDCIGqqZk,23
CZV440,amRAqpS_ewxRlDIN.,43
KeqNgmmsRDc_334,kI\SqmLGORKv,28
BAm,rYtQDNrxCpbSNuTwu434,4
KUsvnvvu`dTHSx#htH(668,rPumQm,12
Q$v?.sTFVHehof,hu:-y,4
fkSfLfwwWioT,v`FuDs<Gbhfwyl.134,9
Q-,QNK]csJFuSRBMzLYMPcm,46
KdOiZNnXYDJtkVQF,]h)ymiVlX.VSXvDH,4
\_#H,`u,23
LbcHxNkDMupbkhvKZ,UuVlRVvCgNbrgKUJ+,16
";zVk)cblc$",\InJ,45
"FcPzd oqqFhglnuPQlbO%953","ZKZ LnwNJ/SV+AX",46
BVxYdveETYosIjIpx,"wAM;^Q+",44
GgGxxnKgoGrXxEFjsaqC,LdI+GXfATnX:831,2
y-MP$,qtRjKGx,30
RbMjkRbgLI^(zziBVg,RoTyqPdj/839,2
jNLjtEq)KKrgEXWPJZ',UW=At.dBthmuOZY_IkDR,16
FOZfyC])CARHKaRD,bTlDbftjHHv,28
kMSpCe,bRJiKRXSbiRZRNU,24
dNfsAURGeecOtvSkao,":bSAnr>NF,wnCGtsAhshEB388",29
?pkgZlufGtgbKPS>JfxdnE,Do\CN%P%JTBs,24
ylaX(Hsy#Vkr_IQfNxSSp,L<sA/ggnNJD,32
ezGT,EGEqauF:&T/,47
PklnUaBaXhZyN,oIsnpzuIwmekimDHRUl,49
PjPCdtH,kyU-sgGPo\]Lv,35
vtfa=GQVkzaLfcb:rhe%,U<v:a,45
jQCbRywrmbkklEeYtg,$K+rtw,23
nrhmaiXh_nBDDPK,`ajzR\pZmbzsD$677,42
THueXBjHl,"wvBM],",12
_H,bfhouDmHAOseCaU#Ae/136,8
FhUIMrKyGvhfW#G,d^o%QK,16
oyPyymcFjRdjnZp,awqHVHz854,35
" Fb^","qcKq#ZaRMZM <y289",15
QVIDMWGMKA,(tkBuRyu/,1
At(.tAQHBjsQtrUnvd,jrYIVSX,40
Q_fLxLYddfRY\b,fRYOjCLnKa,33
XgXf+uPSkwg>,"ufb_mzTo,pBtdzog",32
LX[TnNbsJZSiW,LeZSy#pyDnvmH'Y\U,17
+YJDbpuqLY,>?>zEJzhTppeowDZLZ,7
CsJlOsJ)os\KwsieXvl,OvSQHi:d,20
TqVqcNfpSl:oT/qawQ/cS,<]L],39
PSQSkbhWn?Mkf,nx.awHeal'LM_yBpWh373,14
QFqZgHSJjJkBZh,DmJgXXOEexSi392,17
Hc*jjlAqD,ivLjsUGW]BtEShKT,21
sREK,gtebL,10
.TjEFAAZtBRrPfxEc,rPRdwIPq(EQm@bh,23
<QflS:NVG=QjcfTZeckoqF,p/QACxfVZzQAJQc,28
QMLJOY[Zxww%l)ekCdndooo,ceerqsvgFmA,37
XwdpvcUFNkectTOtSMH506,"T%gF[WYag;BOlA",38
sREK,KBSJgRfdebxSEVEKhemo(679,34
xlS*.y_ijxtGwgrhGoiKXmb,icPckYef=t#QkWmln]ciK,48
iG-ZOOaemOxbeAiwI,L.&%,26
Ly&]F,KospEJoLaW,40
UeJIPUzzjJ,Xp)F,32
vgB@SOpdehc.SE,YNBwIh,12
ARBxWlDZWLdItaCLYCC,"NxPwkEigp,EOx,^hYLM",41
\EvVUoO,RNtyTFVeO:ub%841,14
s^ygk,]ptEjnsCUjHfomLsduL,31
"YdqaXTkLEL;HZdt",hcY%=,40
gii\CXxYhIBbh$zPiVSXz,yZUTKP[w>FanK,32
ughReI-,GyPruVuYBwkTGWSaJO,8
kLeooYxIihHI*j,jWobRQeCYkMSQkwtD#477,32
IJTpFJCiclcbJNeF'770,ywQcC&rMd,32
cpWtNstZzgjUdDiSGeT,hh*%]593,49
"BPlBiW RaLMwjsJIu408","%;`x?637",24
c/@lvdtyOTTVndjtbacUK,"N Z(MG^bMuNjpcbHWvb",28
psTufFnI?Z,";]#M",38
.Cvr#647,RDJGQS([HpaUndlqvMf,21
qr]sqtrlawAOpRwDCsn,lTvBUOJXHzVcgYiVkIar,1
"oYW@;`721",VUn*EOoE(vPa-289,18
cYCuR/NB,lXL`Hjg445,29
"LauW@XTtmPYm 861",h&qYEQwpEeRZUpq,21
inIGirGec_NtgcnDN:q\CwT,KyEtzbAELlyJul*T:TZf,15
YUqltxuA\WZgGZ],"fKS,YbGsZ;109",22
UrJLtMFevZA^E,IS&ubDXgjxTpLhcJsvrsT&,13
MdNBjFLzgWFYsv$133,yWN,44
xiqbWDbwBhP,*-(yN,46
/c_,rIw830,2
%Ex[ZH]BtxKwDHA,yREqnytFOvu%XYhpaj,28
QSCXtYcVuuAGs,abqjp)rZN,27
z?N,lot?fxpt.vtcU,21
SSRbDUTxsQu?oTp=ot`fsR/735,kBR[,3
TPAqNuqcZLDAwHfq<QVVy,"p( i=",12
z#taMqNg,Ap?hR,41
zAxrRFOP&dOpg\314,AnW&kjYPChiCC(c\bctQcz,40
nAMVrNMUyWAbe,@X\S*qgqz,27
JLoxWm,'xpZbescQqHTBGXDVl,8
iu(ykUDLYk,TiQTjISMNLvrqFfELq.e',40
emIelaocV-gJzmDKMFJ,S/s@j,42
fO^RzayOoX,x@AXGf(h&165,33
O-`692,d_IOmbp,49
"N*yQ,X`706","PQW^lQaNZAXyRg/qSTs,384",29
KlEJaPgMmznmXNiV>,#^/Q,16
DI724,+?l#,29
"yk,kPhudVVBQYwmuHxk",NCjMjCIN_jV#MvaT@VXS#906,31
`>vbpmTb,^rExv>,22
rJCuqvsBdhLgmbep_627,"AmODJrnJsZG O)OeEp(464",1
$h+EFefPp,k,48
QlBeC@cJYU)meTiC,rGYGZt^GZQqLcV,14
",qH<+hljZRiUHudGL787",r)b,20
"yD-hMewJ,T",yVsJdbwombDNv,19
sWF\#U,xXhNSCe103,5
djMcLDHLcpuPVyibUFoe,tOhsiQjIF,10
">;On",=L#ls:zDNsiRcM,42
UvRcIM(Fkv,fvtWvCopFoUevU]xCWtp,20
"GJOkOK`l dp^lqfA759",]vCjyVbpN,14
DPOrCHOhorQCEacCqQL,xVX-,28
gJlvGqzVCQAD,FubHqjxfOacq532,48
AVHfNVnTIYSoz,o>-w[,34
uyBLzxXMgAG,cPrOFpvtSoo=BaKb,4
jzQWZrzseX,gYPHMOQTflKI,7
G$263,">TEcuckdMBvm*,140",44
PXSoWB,"DiHkCeS;gMdQ>r",42
k>JulzBYE%l,"U;HSWRB]ftP",24
&XiiEZijLyLAimt%tV,fyN&WilscfSw<dvgHA,44
xSBcjp#oqjo,CN\FaGZXeHRGE@S,4
%Sw(_foIGWwjmNXLeRbA,ZO,35
mUPcM/UC\V[hWOYjySwD467,eKHckQqPMVCusomOQFR],18
JoDFri,SBg<T(qIke,39
"hV?jWQI;YhWy434",yQdf,32
"yltqrd;AbNsIN+cxbF*g@735","TLQUcFHOGBH ",19
UvHIlI<cEVIC\p,Cwdb'J,26
XUxvWJL_@aXPzONPjmhn,eLydMdqHzNdObinKOOj,17
hekXkYUSTOjeMMgFzaUv,"AsjdYHAo;yIgRRZ`rZ",16
"NX;VekHKBZ",Rxv#EC,39
bdj,fMgi(QsqyStIijSDFDxN,5
sXNWeG\oymeudFZ[C,tiVfYxKVBVNN(c'kfLz,10
MKOh.I,NZzodbtfozo,48
bZk+Bbz,yRnMuB,23
$J]ewlfarNVk@(157,e\aO,30
soOSqiAzJuNNKj:678,glEOFgExOfhZ<ZnNplkBD,45
vfie732,ecnHDTq.iCj\potu,24
(vHR,xXhNSCe103,21
RHh@KUyofGK191,uEEdrXsUC,31
?&m(O,n,4
lYC_`,j`x-OgCecOfhi,22
"LRziKr;Z`PSh ",CSX[m<gLaA$rIJnYiCQ458,20
"A>RtUDNK$L,893","S;ARnbUHqoTI",29
LQCvNzR,iB-vGIqW)d>Ir,40
xwMNDZJecreYdP,F*M$g+,18
Fj'lClRI,L?W]fxzx,28
LbqqFnJqd,"BVD d",40
"Pzm;\kGg`214",O$'zzQar,25
&`IBIRUqS,np,1
rWvcW_VPdkHGQnVWyZWN,DPOrCHOhorQCEacCqQL,24
Lb=GNy\L,"B/X yd",3
"J flIYdpp","FjPlpaW;n&Ao:KFkUU",37
dzN_iyEmoQa.hCQ*,"t]TP KJjnNm*",21
WBNzXZADydNspXPAZcI,amRAqpS_ewxRlDIN.,17
mtvKsfdKi,fr#CEkiyhfGVdYbJT+S,10
e#FsULSGTavCX,$Dl.,50
ahJyFUqUJXHUDsNEpec*683,#LKRge<V%468,9
xZVrPE=227,",VXAy\O",5
QmYQRsQOMPTCV)gh+270,"PYjXauHOoGDBYfH,foahr*623",6
f>a=huqzd`cHtgPoiu,"vDoxOeMa&GL Hcnk^wGYRer",33
"UXk[tmctBYiqD[xf;DNf",DsQWuGoDxD)eZuFJ,36
C/MP'501,"F,:j",50
pdpULEpBjDJbTizFAK=d,nK->sE^VEFEgqd,22
^qnvbWXhHXZleGwsO@$tL,GJH<uUbTjVOnfobG*b,3
TWFK-OEov:y,cCiEOf\304,33
M>keERDQFLPscs`.,ywQcC&rMd,13
:b][Fy,"feOcvgblS .+r",9
$n`bEHAuOyW_b,kBR[,33
XFOUpmCbgntMFTH,QwzTQgsNpRMEEYdPKlPl,34
JEF^FeCzMFNLda<,X+l,18
QNK]csJFuSRBMzLYMPcm,wJcRzTjBaOPvjJohdFuv,34
Kbz+aeIgWipsWELtF288,"Kgjia zV850",35
paJ#avCzIMQh,ePJGHsbpVtcWqtI283,34
gDazW=Ub#XzazJm,Irr#Tb[vwZSlO,19
IRRdvGINIbdRWQhurd,WJj`bYhUxaNShZr515,38
MQTcvSnBna/567,mbwbyRFFxnh,18
yD%LrkqJxKzadfNobMjMj[395,nL428,46
".NiSmypxmfEK,M?MEkL849",Y'KgVjpvRuJH]ra,8
n`lrqQ'nQefsnROaW,lyAjFjEf,22
ZzOLRAd?aNDeUjWCjjOR,"DNKvIgf ZmqEDEgLtM",32
H^czESuLJhQsmT@X),rKaubh:fUq,23
:smPaSa_rJdhF:kI,Lo$j#iUO,4
EVZoOqPwzS,<ajQ-[,5
"BpT,kDTsVngY<871",ryMijoU`fd^hlz$IUsizC_100,6
_mVpgmUr[DgnmaIg@Dfv,XrOlUSN^jvxUreEY*.XLs,3
QFqZgHSJjJkBZh,"A ciUsoeUms",30
"RJPP zfGRAZQ",axzMcuQGZJ_656,4
"Gme EwOClhHiwwhcy^NXe)999",O^ZiLpvpQc,15
JNOfIl801,"UtlY ",20
"ReZCRI;B[j",hZfVbgGb,43
NQ@CaQwUtSimAO.>372,fmTsZAHIS*WIuO`740,41
b%&*wWD,Ojg:unYI[H,48
qdquplHS,bQBGcjCMDyDSZn#151,1
KTZsTWnH,KVXSODLa+kVsLqnko,20
rcrmZDhNRwIBqlDVlKk%603,@<gp),1
"<;qZqW",YescMr_M-JZVyr%HmORooXs,49
PwFzUHOSlOSeYE&sKtBq,zKzL>SkUul,30
aThwgnmVynQ,jXXXqbLT>_cQKHOI(v/526,27
i)q^i,Ph.a@b&N,33
" '&Hqw","m@r*KZ w",36
z*-E,d]KYj/,50
GGYTy<Jy%#nvETrMFeETI,qi,50
pXMorEB357,S$JLhnD'I,8
JHOb=qWntn>gvR#Db,ZQNJO)vgqw[zbvJ.x773,42
PqxhJFvmaCFXiCiixvz,@mJzjxWGkKrQJnCX,31
U^.Yzj,kncBVS/Es:264,14
XOlMfv,ScE,38
"etLf@jkw;TLytpwhGh)Nwx",sfo?mMJzfePemAWBHOju,5
cQrF\,nDbV,39
gpzQwzQQBnN,qE.osxxndP_Kejg,41
KZoCTpisacA,Syx^VuV/lxePK>,18
jKCpKIJISiPflvN,aUfiwrZkLAHZkqcDJx,50
(HYT(i,Ojqh'm+kOTdoOKvHQk+,49
bvkP=Q+IjwnjWEmluSLTE,HZiytGyfoGEdkD,38
olH>MuksSjOZAjHwYDR,DdTEOTZsXFGL,19
ZoklOBdbEXV%HoXNHNJ<:RM,CYEI925,22
$im@vllKsn&972,boMo=AZjxhgpR\y,12
NLbpWkIWKSPKMMmDxnbB\308,gckwcUlqC?%uwAHKf,43
dqjLvQmKsovBj890,UYrh,35
qPRTpvAJ307,"J`N ",40
Volygd'N`nVmWqKCV[,"rjYARH&wVD gTbbWtM",33
mMmA,fveQaEq,2
F920,hnuHV$Ne,20
^nV,ERkP*s+[Zf,43
"z- [JBFA493",qHfwXNjkXMnBvH,36
/J,lwADmDAAmEuS,3
Y=973,mZoXodeQATTu,31
"IsGJq@;,aicdWLdCJMQ",NvdfYAJYNQyU,38
fEAooc>hUA,NzvQmdjuTYD,16
lbxdPvJNbtcOXCmrM=jAi,zR830,50
"S;L+Y(t",UvlzhnJRU,40
"hNj ","xRUBlSpyAXk@t,eL;",19
"D. bQJt",D>,2
kd-T,zlr'PmBGJXBtsVGJ909,12
HRf_uyAHJRP,S>QDcyVptw#alXSI]Q173,5
q]&B],WkZik<fYbifBzJSeKfivT,38
"%;W",iy^Pxrl[<AwN317,41
NDmjyTutMHjWr[gYvO=d,"feOcvgblS .+r",2
oZFwB&pMLL244,'\H864,20
xlWENl^FKVP,"nqOmEelDZo jQNjv'RkEE",3
"cSXw) z",DVgq,3
lWyojGy+(wsVtYyUY%eke$245,bfhouDmHAOseCaU#Ae/136,44
BxVdyuR(760,ughReI-,14
l[T,T&yrTw,26
JO.,/D_yYb',23
GdHAVQSJnwEdmzq,wyspwZxltr+ENfA,4
"NARYG_net]o 336",ajNWvJlXXF+bIs/,12
]OWXzeDKCKbWf,MGEBAD?n:ewMVbx,27
-upV[*180,ZZy*=fTd,21
E\SI\,Zliksp,40
bNpAQGFbB,BUoQy'lgNYBMFw[duMHLts,28
KHpbX@LsDlQfolEQr=C,pb_?mDyA<W&858,30
"xFH(cSjLRCpl scoxYmv-H",WgTkigfEN,6
