Id,label
qYEAxPhGkXjP-icpSKyk956,qYEAxPhGkXjP-icpSKyk956
QTzgHqxS]TL=rrTpoma,QTzgHqxS]TL=rrTpoma
F\:jW%ziXCSu,F\:jW%ziXCSu
Wzibebfqai((XfhIiG[^505,Wzibebfqai((XfhIiG[^505
RTMVNB_tWqS`+RBCILaNsYY,RTMVNB_tWqS`+RBCILaNsYY
JqFtsCgd',JqFtsCgd'
Bu,Bu
qDYPhJspRFaRj+gc724,qDYPhJspRFaRj+gc724
^#OGA),^#OGA)
rsxkZsfzioCARXnOSuMm,rsxkZsfzioCARXnOSuMm
XylWXTnFO-nd<574,XylWXTnFO-nd<574
ldHqSrey#673,ldHqSrey#673
"flDk;ZAjogr","flDk;ZAjogr"
&)S:,&)S:
=p,=p
aW(MzTN^BDzd,aW(MzTN^BDzd
HYFHqJddhTU,HYFHqJddhTU
"Jnxn\[i;","Jnxn\[i;"
wNxFotK*znetkRzKcUfQ[681,wNxFotK*znetkRzKcUfQ[681
UqpCF_x%vlpZam,UqpCF_x%vlpZam
uyHSqpvLalryrzLAD,uyHSqpvLalryrzLAD
lAekGzmBYOdgw,lAekGzmBYOdgw
deTnx..m,deTnx..m
q==EojGZ#aKBOIc,q==EojGZ#aKBOIc
DEiEiMrYouXorkep,DEiEiMrYouXorkep
"XSzolO?kK;mJRg\Xd","XSzolO?kK;mJRg\Xd"
_zfpTvBM?g>fkIB,_zfpTvBM?g>fkIB
zXetTjvfSVZtA,zXetTjvfSVZtA
Ga+ebDoF`118,Ga+ebDoF`118
TL.pdPhTcXXVTZBbx(f,TL.pdPhTcXXVTZBbx(f
Y#@<,Y#@<
^af@p,^af@p
UuVlRVvCgNbrgKUJ+,UuVlRVvCgNbrgKUJ+
ffTWsNvsbXxIf.,ffTWsNvsbXxIf.
EIIVZixkHpsvuyeCQW,EIIVZixkHpsvuyeCQW
%w#UMYsO@UCO,%w#UMYsO@UCO
uvphiHLfKIkbiYfZ,uvphiHLfKIkbiYfZ
KlvBqqE,KlvBqqE
MJPC,MJPC
PMuNYOunRP[A%cz,PMuNYOunRP[A%cz
G'yFkFZn&xKaodwlcoyju*,G'yFkFZn&xKaodwlcoyju*
-N@S\o&867,-N@S\o&867
MtJOhsStfgIcJVNmURB,MtJOhsStfgIcJVNmURB
wnluVdUBSwLsJWa]N,wnluVdUBSwLsJWa]N
"KZK;hFq$aXGtDp&601","KZK;hFq$aXGtDp&601"
qFKQXkoieeHmmp,qFKQXkoieeHmmp
$iCCt,$iCCt
rwtWfWFZtNE_sUpV,rwtWfWFZtNE_sUpV
BU>qSZqFofsoZeuaZDR,BU>qSZqFofsoZeuaZDR
iLeBrKaSTLD\A@FEHz,iLeBrKaSTLD\A@FEHz
tIgTLFvSsyuMvDEOdGX,tIgTLFvSsyuMvDEOdGX
IwNi#,IwNi#
CkrAff+nd'wVjU,CkrAff+nd'wVjU
gtMqljkXxzNifdUkq,gtMqljkXxzNifdUkq
ObKdAqIl_ndrjJO/YcvG,ObKdAqIl_ndrjJO/YcvG
",klovOsgi)rcHeny@lgYs",",klovOsgi)rcHeny@lgYs"
"jYiITqyy_uw,UvWiDBmB","jYiITqyy_uw,UvWiDBmB"
HP,HP
RApKH.Kva[QOcb408,RApKH.Kva[QOcb408
TXf`Dp.y(,TXf`Dp.y(
bNlM^dsLP,bNlM^dsLP
"yT.vsq?VtBm \546","yT.vsq?VtBm \546"
G/gIR<cZI]xpwMnmrop,G/gIR<cZI]xpwMnmrop
DO),DO)
usK,usK
CfwPvjxVTzpCJdRh,CfwPvjxVTzpCJdRh
"# IiF889","# IiF889"
oMRtUbMaxd-WLZlh,oMRtUbMaxd-WLZlh
ZZauLUI,ZZauLUI
_wlcOW#,_wlcOW#
eXMGigpPv)uYig*hGk,eXMGigpPv)uYig*hGk
"CCUxv;gI`Xmr;SCdhzr","CCUxv;gI`Xmr;SCdhzr"
VqgQVrgDhkLVPa_K,VqgQVrgDhkLVPa_K
l&kjczbYe)ohnX,l&kjczbYe)ohnX
fJvnuvksHyw.FblD$,fJvnuvksHyw.FblD$
"TJ,T#UU#","TJ,T#UU#"
s'Ahpm,s'Ahpm
KeqNgmmsRDc_334,KeqNgmmsRDc_334
S(GJY<Qai],S(GJY<Qai]
YzdeTVAhAPFEa,YzdeTVAhAPFEa
kg`C[a#VryR,kg`C[a#VryR
t-TNhS)963,t-TNhS)963
"NF'txq,RqqSiRx","NF'txq,RqqSiRx"
woyOQMLagEkcKxytl,woyOQMLagEkcKxytl
rDkLwxCeR,rDkLwxCeR
yk*]bVhVIyzxo_cHo,yk*]bVhVIyzxo_cHo
mxu'kxPGzTFXZn(bqfOkj,mxu'kxPGzTFXZn(bqfOkj
HPYENKYc429,HPYENKYc429
CuvnsHzinPxdgBLiZkRe,CuvnsHzinPxdgBLiZkRe
/rOZwAESf.,/rOZwAESf.
.zNFt,.zNFt
?Z+,?Z+
JfHxDsAwbSblDuirm,JfHxDsAwbSblDuirm
"F`ncOQpEH;it","F`ncOQpEH;it"
wRMfVGUt/ynAt[.ucVaVB,wRMfVGUt/ynAt[.ucVaVB
GJxwSjFytjxEzd,GJxwSjFytjxEzd
ZXIeFE`dp<'B,ZXIeFE`dp<'B
ANPMo`ZTs=\xR,ANPMo`ZTs=\xR
&>)C,&>)C
`lpB_%M,`lpB_%M
EtZO:ovYuG%eTpOBqV+ir,EtZO:ovYuG%eTpOBqV+ir
BJ*PqjN,BJ*PqjN
WSw^BFjRtHHa,WSw^BFjRtHHa
Y\(l(IAPW,Y\(l(IAPW
WAHeZRlEvRL,WAHeZRlEvRL
'K#dwHiii[KkOZMmo,'K#dwHiii[KkOZMmo
CLmw]MPSdu_126,CLmw]MPSdu_126
xAmNTUHmPjzEUCcb,xAmNTUHmPjzEUCcb
&f[)lxql,&f[)lxql
-rV)a,-rV)a
"xYHPl yFncZELB","xYHPl yFncZELB"
JQ'#gvG'l662,JQ'#gvG'l662
nKvLLOkMy\y]iAW_OtL,nKvLLOkMy\y]iAW_OtL
Jzk>DA,Jzk>DA
" VcaE=NRx$XNdkq"," VcaE=NRx$XNdkq"
SDwvFFnEFmqqMhYr,SDwvFFnEFmqqMhYr
@B]NnTXRdgYwueDOLEs,@B]NnTXRdgYwueDOLEs
"jhZ.Bxkia?BCGP,K","jhZ.Bxkia?BCGP,K"
TZvFVbZlryDDZ[Rpnq,TZvFVbZlryDDZ[Rpnq
KPjhvCN[,KPjhvCN[
X_P>+qL,X_P>+qL
"G *+r","G *+r"
eLVWCJ`b,eLVWCJ`b
fnU[jCrYIsvd\,fnU[jCrYIsvd\
*'v,*'v
TKMpMO'J,TKMpMO'J
E\zG,E\zG
ZQNJO)vgqw[zbvJ.x773,ZQNJO)vgqw[zbvJ.x773
cdrvcOUUCFmPIoXGob,cdrvcOUUCFmPIoXGob
cePC`-@795,cePC`-@795
"hfD_FQ$;","hfD_FQ$;"
q=K#720,q=K#720
w[cyre,w[cyre
"tz.GB v^pXoSEbkzuvx","tz.GB v^pXoSEbkzuvx"
QxyiABQr'fDNdkRl,QxyiABQr'fDNdkRl
KwW^luR,KwW^luR
>oF(aQ?a,>oF(aQ?a
x],x]
okFgBpkZTWvkDewKt,okFgBpkZTWvkDewKt
"':E;","':E;"
"T ;nYklDvisgrLsdx_Ihm","T ;nYklDvisgrLsdx_Ihm"
bTIxUTbQXNan?rHSJMgtm,bTIxUTbQXNan?rHSJMgtm
sgHKKA?XON^FYe,sgHKKA?XON^FYe
HHK,HHK
RoTyqPdj/839,RoTyqPdj/839
w<fTjU-h(SKe,w<fTjU-h(SKe
"J;dcF_OvKJW)BP","J;dcF_OvKJW)BP"
i[L,i[L
"TUqmrv,","TUqmrv,"
GVzkLlTsvqdk631,GVzkLlTsvqdk631
ipuQ\YgvEO558,ipuQ\YgvEO558
OOArS,OOArS
"zJZ,jA;ajKBWLOPJV&E993","zJZ,jA;ajKBWLOPJV&E993"
VfAog+aqjRtzjzBW_286,VfAog+aqjRtzjzBW_286
xoZtPioMtdTVQXZtoX291,xoZtPioMtdTVQXZtoX291
hAcF]fYJETFAdT$638,hAcF]fYJETFAdT$638
nBBB.xklueda,nBBB.xklueda
JoDFri,JoDFri
"R;iiWFpgwX'qfYy?dsZlsH","R;iiWFpgwX'qfYy?dsZlsH"
"=F,Su","=F,Su"
SP%o,SP%o
TomCPwo198,TomCPwo198
uwbP,uwbP
n%wVtgp,n%wVtgp
qCLjdnqBwC(,qCLjdnqBwC(
BafTQdLL,BafTQdLL
"^=UU hEAgX","^=UU hEAgX"
"qwxXXUCUln;CuBPT[359","qwxXXUCUln;CuBPT[359"
fT><FmrXQJV,fT><FmrXQJV
"IO$;B@324","IO$;B@324"
c]+Khl:M,c]+Khl:M
"WjxYtT_UFKoaiug,gC@","WjxYtT_UFKoaiug,gC@"
mmIXgmjoEvOv-bvL,mmIXgmjoEvOv-bvL
"akcfYJZ;xpixfJfWNLyjX702","akcfYJZ;xpixfJfWNLyjX702"
p'\MX%,p'\MX%
"OjmXuGNPJ;WENL#yG/614","OjmXuGNPJ;WENL#yG/614"
WnQqFSqrsX.etYSEcu,WnQqFSqrsX.etYSEcu
VYXZrHqdak[Sa,VYXZrHqdak[Sa
KhaJrZwQw899,KhaJrZwQw899
Nh:699,Nh:699
)aHaqsN]xhubjiFWQkZu,)aHaqsN]xhubjiFWQkZu
iGeBu:)jo,iGeBu:)jo
oruhRMMdZZoYOyZFJMR,oruhRMMdZZoYOyZFJMR
",*HJVoAqqgGP",",*HJVoAqqgGP"
T@myHqrYeCqCuAOG,T@myHqrYeCqCuAOG
:JjKaRnZDp`rtsizwl=YR,:JjKaRnZDp`rtsizwl=YR
jkZsjzI,jkZsjzI
"S_oM;oZDgJTMlGLdtISCa","S_oM;oZDgJTMlGLdtISCa"
yEf,yEf
uTiPJYPxzkyFy,uTiPJYPxzkyFy
NPGg\uv[Hjn,NPGg\uv[Hjn
)@ZA$kmcSlCTG,)@ZA$kmcSlCTG
Z)o%y-Zq$675,Z)o%y-Zq$675
AJoZMCRQdgPNaZcsU,AJoZMCRQdgPNaZcsU
YaNPMymmymje,YaNPMymmymje
GT`XvqoQFyMPi,GT`XvqoQFyMPi
OTS=H,OTS=H
>S,>S
L<rCOZS,L<rCOZS
OXNZzUzjkwFtdhhg,OXNZzUzjkwFtdhhg
XrOlUSN^jvxUreEY*.XLs,XrOlUSN^jvxUreEY*.XLs
iiaKuwseWFKPNEgzLn,iiaKuwseWFKPNEgzLn
T/dz*tnMP]p,T/dz*tnMP]p
QkH_Wkb>@,QkH_Wkb>@
pJnw]mpj*VVj,pJnw]mpj*VVj
ERkP*s+[Zf,ERkP*s+[Zf
VVxVlfxEyibE275,VVxVlfxEyibE275
Pb(SpIgz:MWb,Pb(SpIgz:MWb
fXAwKRyBWxv,fXAwKRyBWxv
"C,KZhRapiEbG(vEUjC<ph","C,KZhRapiEbG(vEUjC<ph"
"yYHtgzB vvfpku;usV","yYHtgzB vvfpku;usV"
O^ZiLpvpQc,O^ZiLpvpQc
Y?<fTsZfalQEmOkDSrEEm,Y?<fTsZfalQEmOkDSrEEm
rqBMpTqKdwcrSFtuwZ,rqBMpTqKdwcrSFtuwZ
c%*,c%*
rF/w_tO>,rF/w_tO>
S/s@j,S/s@j
DB&F,DB&F
:STXXsC,:STXXsC
>MD#VIzBBz,>MD#VIzBBz
"s L\","s L\"
hiY-Cq,hiY-Cq
hJo*Ytb<t]GARr,hJo*Ytb<t]GARr
]gOojbb^LlW,]gOojbb^LlW
on+>ET&.300,on+>ET&.300
n##phjJl)QO,n##phjJl)QO
OjsRgjk725,OjsRgjk725
BwvoGMKCMRrT^PT,BwvoGMKCMRrT^PT
"P;645","P;645"
/cHTNbAHL-<UaFoK,/cHTNbAHL-<UaFoK
MrJtOXNl?,MrJtOXNl?
gAHPri(PV(yUvwu=BWo,gAHPri(PV(yUvwu=BWo
gfnLN=P662,gfnLN=P662
uqAn+CxJrzhxUCeIOdDn,uqAn+CxJrzhxUCeIOdDn
RtgSdZPBhfv157,RtgSdZPBhfv157
"au,J)db","au,J)db"
"%;`x?637","%;`x?637"
yQLsN,yQLsN
-DQRnIPm,-DQRnIPm
"$WxFX#chwT odKZ","$WxFX#chwT odKZ"
oCJJEofUymWnGHsZX,oCJJEofUymWnGHsZX
Y'115,Y'115
gCdgtmj&]z,gCdgtmj&]z
hdW,hdW
lBR:hqRPoaGONt,lBR:hqRPoaGONt
DLGqDmZhv[OjU\a,DLGqDmZhv[OjU\a
UQ+CrWqWvafe,UQ+CrWqWvafe
ayAHe)PuOx</,ayAHe)PuOx</
tBEbMW=142,tBEbMW=142
BURpISHn_tjekyi,BURpISHn_tjekyi
t]O,t]O
xalBbvTQx'stYBE(aYi^,xalBbvTQx'stYBE(aYi^
XgXf+uPSkwg>,XgXf+uPSkwg>
xmkunZb^288,xmkunZb^288
oVjfXjhmdlIhsQqezmxW,oVjfXjhmdlIhsQqezmxW
xJusVgeJD+ycFNSX,xJusVgeJD+ycFNSX
o[N$Nhw[,o[N$Nhw[
eXsb'nwlcM717,eXsb'nwlcM717
QQZ(hkfLEdLqYiukIe,QQZ(hkfLEdLqYiukIe
pnnuTUzfGv&UF&obQp,pnnuTUzfGv&UF&obQp
",>vsnkWq-nTVjR",",>vsnkWq-nTVjR"
U(w,U(w
luMgo]a,luMgo]a
UaZLU,UaZLU
"uAFG;","uAFG;"
fQMWrskqEQq?]LKZkfMD-308,fQMWrskqEQq?]LKZkfMD-308
QdOXCMMecuGhq=dl,QdOXCMMecuGhq=dl
orrL.QbOIAfbZxW]bJ,orrL.QbOIAfbZxW]bJ
OLDBKrFqOpjfi,OLDBKrFqOpjfi
"TwomQXgkRd*EfnSK,O","TwomQXgkRd*EfnSK,O"
XxyZ/SCY$fV]t621,XxyZ/SCY$fV]t621
bzwyLrHSJHqzNibxT,bzwyLrHSJHqzNibxT
"=K;<;430","=K;<;430"
"UTA.O*W WXcYuXDxYP","UTA.O*W WXcYuXDxYP"
WDWePUpRD719,WDWePUpRD719
mYLcQSrDkAcPna,mYLcQSrDkAcPna
NGfAedpmUwyrZg,NGfAedpmUwyrZg
bCerKHktP+xK/*gbfmyvL,bCerKHktP+xK/*gbfmyvL
BUxIueGdMB359,BUxIueGdMB359
fVtAMBXqGbOQXt*IwB,fVtAMBXqGbOQXt*IwB
" kbE 423"," kbE 423"
sNaykbVarP:RPVqUZ,sNaykbVarP:RPVqUZ
lUTDLKKna,lUTDLKKna
lc,lc
.-mFkCJFi=z,.-mFkCJFi=z
agh-227,agh-227
B#CKNynial(HwLLn*GCC,B#CKNynial(HwLLn*GCC
rndlufSMb?dunSRUE@,rndlufSMb?dunSRUE@
xEKHJ-lqzJn(zYhKv$,xEKHJ-lqzJn(zYhKv$
btxtDbC,btxtDbC
CsGwxB=FGqZHQGRgUd)LHf]521,CsGwxB=FGqZHQGRgUd)LHf]521
iY]r=lcz,iY]r=lcz
KlEJaPgMmznmXNiV>,KlEJaPgMmznmXNiV>
YVvmDOM/AwvqhHUQ181,YVvmDOM/AwvqhHUQ181
wkDRrRj_xqEyNtYx:GjWm/,wkDRrRj_xqEyNtYx:GjWm/
gmV\jI,gmV\jI
kLfZlL(Wi%qebWUEHybHRZ,kLfZlL(Wi%qebWUEHybHRZ
nOlyGNkVzuNKKchEIEId,nOlyGNkVzuNKKchEIEId
RMkrKcabHrPH].aDr,RMkrKcabHrPH].aDr
f&,f&
PtfZOoLtNaigPLQekOlY,PtfZOoLtNaigPLQekOlY
go+ci,go+ci
"Xh iNxx@`Ke","Xh iNxx@`Ke"
fygoriB,fygoriB
DuALzAFVk/qGON,DuALzAFVk/qGON
eTJt$fcc,eTJt$fcc
"bKWqSfQwE nCTxaN","bKWqSfQwE nCTxaN"
UfoeVDLklVorsbNOTat#t924,UfoeVDLklVorsbNOTat#t924
"xjdRBaQ,BJ%gy:YaFX","xjdRBaQ,BJ%gy:YaFX"
p?OJz=DvO+mtM,p?OJz=DvO+mtM
"aUqP Wu_ovPNT;NUWLVk","aUqP Wu_ovPNT;NUWLVk"
jMqOsAR`IYyk*$NGrmz468,jMqOsAR`IYyk*$NGrmz468
EHyyKnCuhzNEC'kJdNq,EHyyKnCuhzNEC'kJdNq
beOm,beOm
p*E,p*E
oHXKpzOzrIhBDZCd,oHXKpzOzrIhBDZCd
IkhK_=uHx,IkhK_=uHx
SVmKGcoSwMqpeZGDD,SVmKGcoSwMqpeZGDD
" e"," e"
-SjwnPBvk&m,-SjwnPBvk&m
NDmjyTutMHjWr[gYvO=d,NDmjyTutMHjWr[gYvO=d
qURbDLbobCxOQ#SO,qURbDLbobCxOQ#SO
zABRjNYc,zABRjNYc
"OQv KCuSFzGbIVTNFlLSR","OQv KCuSFzGbIVTNFlLSR"
K_z,K_z
^>f,^>f
aqHeqaqaJt,aqHeqaqaJt
tZpn_N/q%ZPgbj,tZpn_N/q%ZPgbj
WOwhOxBCbOAcBS,WOwhOxBCbOAcBS
MBWazfdnDKAqLQWp,MBWazfdnDKAqLQWp
"bJdnjKyWjBUzy imvik=bu","bJdnjKyWjBUzy imvik=bu"
P'-tV(k,P'-tV(k
X)gWQkLdcV-A(469,X)gWQkLdcV-A(469
H/[UhcoJVkZGqRJLKQzb.wq+943,H/[UhcoJVkZGqRJLKQzb.wq+943
xliQr/KXd_mCY*pT,xliQr/KXd_mCY*pT
OdbxkWygycxcWNFafnuF,OdbxkWygycxcWNFafnuF
oxksZsO-KPfC,oxksZsO-KPfC
Ifrcdua.fK,Ifrcdua.fK
WnhZlrSxXL,WnhZlrSxXL
TZejZWV,TZejZWV
"%V-c ","%V-c "
wwMVpqY<fvgKiqWG713,wwMVpqY<fvgKiqWG713
riAPJ?BWyBIxYEEx,riAPJ?BWyBIxYEEx
kqucUbA<eE,kqucUbA<eE
u#lYDGadWhoyDkR$FyRz,u#lYDGadWhoyDkR$FyRz
A?d\XkkSfS,A?d\XkkSfS
xuJlB*t\,xuJlB*t\
" RzCHT.(zqBoyTjRRTsab"," RzCHT.(zqBoyTjRRTsab"
"Uzo?jqHeK V]zp","Uzo?jqHeK V]zp"
=qt,=qt
jONSmif:ciS>NtePC,jONSmif:ciS>NtePC
eq,eq
"db,`NfMOCmo:aqTqqJdY","db,`NfMOCmo:aqTqqJdY"
mGNvpogjoTARDYF,mGNvpogjoTARDYF
w[XTyA(,w[XTyA(
\H'wuGY#tDdOpmqpL,\H'wuGY#tDdOpmqpL
BUdknyQowc,BUdknyQowc
ql'Q552,ql'Q552
JfiWSVBEdjXtzX,JfiWSVBEdjXtzX
^K)exDUFw,^K)exDUFw
^Ku(,^Ku(
uNe>yUnzihkqrFmRnU,uNe>yUnzihkqrFmRnU
C@K]?xASRzStXoQrVRrtTGa,C@K]?xASRzStXoQrVRrtTGa
I=dpD\EfufxadZI:LytAkv+539,I=dpD\EfufxadZI:LytAkv+539
ONKxAhb,ONKxAhb
"Ajl@,%zjTo","Ajl@,%zjTo"
"chh DpbWA","chh DpbWA"
sH+ocplpLyTYxPxqiH<Nfh582,sH+ocplpLyTYxPxqiH<Nfh582
BwYGhEixSqHjfUKdy,BwYGhEixSqHjfUKdy
perxQel,perxQel
<m\DcAjAt_,<m\DcAjAt_
@fQwK(239,@fQwK(239
"m;HbZ#XYxxjWqvKdEHVt","m;HbZ#XYxxjWqvKdEHVt"
"GPVqgn[kRo>Fi;Id","GPVqgn[kRo>Fi;Id"
"GJOkOK`l dp^lqfA759","GJOkOK`l dp^lqfA759"
sHltrznI:aPghJW$D%BP,sHltrznI:aPghJW$D%BP
o/qGLY%sFddptad:yYYnw,o/qGLY%sFddptad:yYYnw
"sGZTtK Xh 335","sGZTtK Xh 335"
"BmvvbGQrqzrfDysN,V","BmvvbGQrqzrfDysN,V"
y<IGAUmppeBCEVFK=$,y<IGAUmppeBCEVFK=$
"ca,>","ca,>"
"A ciUsoeUms","A ciUsoeUms"
FZ@CN@ZphVAzki-,FZ@CN@ZphVAzki-
"#(M# 642","#(M# 642"
kASUFFfLv,kASUFFfLv
M698,M698
RAQYcxkRmIy,RAQYcxkRmIy
[ryWgUEfz#GsY793,[ryWgUEfz#GsY793
LYAFlMGVkD:,LYAFlMGVkD:
u.NZiZunFbC,u.NZiZunFbC
PHNjhtIoZf+O`A#pMNBjz,PHNjhtIoZf+O`A#pMNBjz
VkEEzOGJyHZws,VkEEzOGJyHZws
UVmKM'nsOE'DRQFy>OkEE,UVmKM'nsOE'DRQFy>OkEE
gUwxITVYWFY,gUwxITVYWFY
RoJfDsP\iiWBHcjjX*tVfO,RoJfDsP\iiWBHcjjX*tVfO
piNlu?Glfjy#n,piNlu?Glfjy#n
FhmYIth*TwdBgthShxkZ,FhmYIth*TwdBgthShxkZ
inPXT]U$zuqYXhlbsX,inPXT]U$zuqYXhlbsX
",G'o`351",",G'o`351"
P:OQOiF,P:OQOiF
ZI&DVm>,ZI&DVm>
jKfbqXupgH413,jKfbqXupgH413
OyLY#fxVhirYg>863,OyLY#fxVhirYg>863
lSWiNTUiI,lSWiNTUiI
xpWucleAbQUUpwMH,xpWucleAbQUUpwMH
IKROPf,IKROPf
cXhCEOAUpnO\cyCn,cXhCEOAUpnO\cyCn
MCVuZGpcpgs,MCVuZGpcpgs
IhuE,IhuE
nNbHgDMzygpKUkW,nNbHgDMzygpKUkW
lxyrysvVnK-x=TsZHolOqX,lxyrysvVnK-x=TsZHolOqX
cMQ[chlNeRvMl^Bsdc,cMQ[chlNeRvMl^Bsdc
erU)&GlJHgEfREoJ],erU)&GlJHgEfREoJ]
<pBz)*F,<pBz)*F
wgEIYETiTosDzapVXk=541,wgEIYETiTosDzapVXk=541
gpzQwzQQBnN,gpzQwzQQBnN
kMr(`ELqR&,kMr(`ELqR&
MvctArGipZvAdaHhH,MvctArGipZvAdaHhH
"<ZQ@gpJnodq 562","<ZQ@gpJnodq 562"
"yATcb/,bBIA;","yATcb/,bBIA;"
=vQ:.SKceeHXDro,=vQ:.SKceeHXDro
OeiODjRf]fQ**x,OeiODjRf]fQ**x
"dSBdGdyzY&DPKTxNzo,970","dSBdGdyzY&DPKTxNzo,970"
V=yElE`iBgV*l,V=yElE`iBgV*l
eGM.K>HejfgBQHf,eGM.K>HejfgBQHf
_xjuk&d,_xjuk&d
w&QmalBk=,w&QmalBk=
afiwWaEwCWFNyrLdo,afiwWaEwCWFNyrLdo
"TLQUcFHOGBH ","TLQUcFHOGBH "
zIiy,zIiy
ysJsEFDMCuOwUhf,ysJsEFDMCuOwUhf
"TWNC%Z;wA","TWNC%Z;wA"
bgEMuC,bgEMuC
P_DF($mlPG,P_DF($mlPG
Fw>/$,Fw>/$
lZHExukmK,lZHExukmK
"qPPc;ZLMKDMB","qPPc;ZLMKDMB"
"$,vD/s423","$,vD/s423"
PMV,PMV
p&O?,p&O?
".]X,",".]X,"
V\Pifj*vtbdJT(967,V\Pifj*vtbdJT(967
XJxZYhRe&AWifFjxMQwkT522,XJxZYhRe&AWifFjxMQwkT522
XoUXamuW,XoUXamuW
viJDXVwiw_uFEktcpPf-998,viJDXVwiw_uFEktcpPf-998
+/iuvZIYyXL?Ok,+/iuvZIYyXL?Ok
"NySZo ","NySZo "
^o'\657,^o'\657
"bu ETZRx","bu ETZRx"
YN[&,YN[&
lVoMiTIeqdxdIfzc,lVoMiTIeqdxdIfzc
"eTBO)<;vL","eTBO)<;vL"
iblDSYISOp,iblDSYISOp
(?Iej`528,(?Iej`528
nguypGsj]E?vj@942,nguypGsj]E?vj@942
"/p[EJs/Ccn 977","/p[EJs/Ccn 977"
#GggA175,#GggA175
FcBzyr,FcBzyr
ec`cN-372,ec`cN-372
b*bj^HFHS,b*bj^HFHS
lTFAbhFAqJzUGK$P,lTFAbhFAqJzUGK$P
iaHgazaDGb,iaHgazaDGb
'xpZbescQqHTBGXDVl,'xpZbescQqHTBGXDVl
dQpHnydgxPLz'Rx[ZT,dQpHnydgxPLz'Rx[ZT
tqeZFAHJKUp+mURhHADV,tqeZFAHJKUp+mURhHADV
ogtCHmITl,ogtCHmITl
>xFZshCBalRk,>xFZshCBalRk
MmeJyWXooHUGmRvk301,MmeJyWXooHUGmRvk301
qjIunJAJ^F)JYg,qjIunJAJ^F)JYg
EPxOX#H,EPxOX#H
nd670,nd670
IE/p*LLLqThhDaCTdETKIZ,IE/p*LLLqThhDaCTdETKIZ
WgI'+kU,WgI'+kU
taGrUia++JYVabTy?,taGrUia++JYVabTy?
bKjSpkgrRvFHTMR732,bKjSpkgrRvFHTMR732
gis,gis
$q@uZ(398,$q@uZ(398
cDhyrzbX'aFgZjbtd[242,cDhyrzbX'aFgZjbtd[242
":b MxwGK^",":b MxwGK^"
i'CYgwHpQ^Oya,i'CYgwHpQ^Oya
jmNbkhFiugsjtdvFgtm,jmNbkhFiugsjtdvFgtm
yX,yX
Yer)xdWMQYETJZmnzmKhH412,Yer)xdWMQYETJZmnzmKhH412
NgYqCtt-PB,NgYqCtt-PB
" qvNj>VZLqP@"," qvNj>VZLqP@"
"DiHkCeS;gMdQ>r","DiHkCeS;gMdQ>r"
iJpN&lPQwn,iJpN&lPQwn
"g;a-abuTg548","g;a-abuTg548"
W^jgd,W^jgd
wASZqGgMmGlldD,wASZqGgMmGlldD
gsq(vkFNKVhcmqITNVCt,gsq(vkFNKVhcmqITNVCt
HiekA_lQB_ro,HiekA_lQB_ro
WA\Dtzn,WA\Dtzn
).T`,).T`
jsgNQGApcrFmOOAo,jsgNQGApcrFmOOAo
A<yeyNoOWzFH,A<yeyNoOWzFH
"bsQKY]pap#xfc,tTktbPEeO","bsQKY]pap#xfc,tTktbPEeO"
$OyECiRCGohNLpcWMdSD206,$OyECiRCGohNLpcWMdSD206
oA%_pZ>,oA%_pZ>
MIK,MIK
iG-ZOOaemOxbeAiwI,iG-ZOOaemOxbeAiwI
QpTItMhnhl136,QpTItMhnhl136
xiqbWDbwBhP,xiqbWDbwBhP
"JkeiMMwv,LJ","JkeiMMwv,LJ"
?TLb+VBtYTYVceZnvfol-367,?TLb+VBtYTYVceZnvfol-367
"Epas%r^B OeS>925","Epas%r^B OeS>925"
S/s[MdGRyvC,S/s[MdGRyvC
.-w,.-w
";tPJeoZdiJsaGr./EdK",";tPJeoZdiJsaGr./EdK"
?W/Bgp*dVJv157,?W/Bgp*dVJv157
cZk\jtLcg^Tcoe,cZk\jtLcg^Tcoe
MRuvdtsFA,MRuvdtsFA
LYuHMusRSZktiWyyucgz,LYuHMusRSZktiWyyucgz
lTj]rjf#jWhALWTU%c,lTj]rjf#jWhALWTU%c
uotUoKXWdl,uotUoKXWdl
mPvlcgticqsXXMdQPQ346,mPvlcgticqsXXMdQPQ346
PqxhJFvmaCFXiCiixvz,PqxhJFvmaCFXiCiixvz
";ADH<XOV",";ADH<XOV"
",stvyxeAMaACiBGsNpNq",",stvyxeAMaACiBGsNpNq"
*-(yN,*-(yN
SydXcxNXNTsV?234,SydXcxNXNTsV?234
Et$QLJnsDrIWTDDPol,Et$QLJnsDrIWTDDPol
"p\PfXkS,V","p\PfXkS,V"
mx+oFKY,mx+oFKY
l.lgO#dkTELWhFy?,l.lgO#dkTELWhFy?
kCtEnPmcTAxkAY994,kCtEnPmcTAxkAY994
DDccLq\v,DDccLq\v
EHtodLdRkWLOrRYuX,EHtodLdRkWLOrRYuX
nJ/%J',nJ/%J'
sOUQsa+`HZOm,sOUQsa+`HZOm
RYfxqftlOcYbQxmTQ,RYfxqftlOcYbQxmTQ
";m@utocGqIeY",";m@utocGqIeY"
wSmPR^/B$n,wSmPR^/B$n
pb_?mDyA<W&858,pb_?mDyA<W&858
icPckYef=t#QkWmln]ciK,icPckYef=t#QkWmln]ciK
UvIQihdR#Vf=f]gkan,UvIQihdR#Vf=f]gkan
