Id,label
ksd_iMPRgUTbWww%cP,ksd_iMPRgUTbWww%cP
mxFmetSyLRTROABPa>t413,mxFmetSyLRTROABPa>t413
oqTBVxMXh,oqTBVxMXh
aTro,aTro
"XMusEnZg_yPskl J]315","XMusEnZg_yPskl J]315"
fIsgbc&LUKne,fIsgbc&LUKne
iHNi^HklnfLvJmj+,iHNi^HklnfLvJmj+
#`Ohr,#`Ohr
Tml^MUkjD<HPPFx(645,Tml^MUkjD<HPPFx(645
(.=b,(.=b
WoYDbOzeQR,WoYDbOzeQR
mxgXVWbln,mxgXVWbln
"EU#OWy@wNQrYCmU,403","EU#OWy@wNQrYCmU,403"
:BJ:t-129,:BJ:t-129
qJgzgrAAPDvPf@dUje`kZ+N,qJgzgrAAPDvPf@dUje`kZ+N
jFnA-R(A>h,jFnA-R(A>h
'jPCznbhCJWS.xIKXPR#,'jPCznbhCJWS.xIKXPR#
oU>lASscwCwYZMXaT,oU>lASscwCwYZMXaT
"M,qpTuMKIFFhuvfv'DM","M,qpTuMKIFFhuvfv'DM"
vONXP@C,vONXP@C
gcFbahZwocaoQ\,gcFbahZwocaoQ\
cHQgwaJP@197,cHQgwaJP@197
\xhYFVBHQeMzIy,\xhYFVBHQeMzIy
O'%lsLAcER,O'%lsLAcER
D<iH?TrPbwoiT,D<iH?TrPbwoiT
wymMvtZGNSIGgRTiKKge,wymMvtZGNSIGgRTiKKge
E$(B.837,E$(B.837
VkQ,VkQ
$UFK$umA<SLQ,$UFK$umA<SLQ
^N]%cwMmPzcxqYj*146,^N]%cwMmPzcxqYj*146
tla#whhplld<kcQRRMuV)F,tla#whhplld<kcQRRMuV)F
HAw$WJBNQ,HAw$WJBNQ
hZw)WlQDQ,hZw)WlQDQ
iu+#AmXvnM,iu+#AmXvnM
wECF>LpoGzrsKA,wECF>LpoGzrsKA
*pC&y,*pC&y
rfP[#645,rfP[#645
vlsvakidwyDprd,vlsvakidwyDprd
ImzELpKduiPebil965,ImzELpKduiPebil965
"faQ,HD.Y'","faQ,HD.Y'"
sNRDw>bgWlRIVnp,sNRDw>bgWlRIVnp
kdb,kdb
"ot *bllDZZLOs","ot *bllDZZLOs"
kSXhoJnqcFl609,kSXhoJnqcFl609
B]m-.,B]m-.
qNyy:qbMNhI>Wz,qNyy:qbMNhI>Wz
KQz?>ETZw$yKyDiyIkN,KQz?>ETZw$yKyDiyIkN
"v h$;","v h$;"
@HQe$YDbPIuvFRRoh,@HQe$YDbPIuvFRRoh
"IvryHQPphpvS,dSrK745","IvryHQPphpvS,dSrK745"
Ljl+KFsbP^NFhx&RAPQ,Ljl+KFsbP^NFhx&RAPQ
OevBJFvhWB^fJTlXn_p,OevBJFvhWB^fJTlXn_p
(PbNIIf>ca*jzMZApzU,(PbNIIf>ca*jzMZApzU
"eZ,<","eZ,<"
pPFNd&gCofhBViklNUzM,pPFNd&gCofhBViklNUzM
" fYsqTfQGLjon&B"," fYsqTfQGLjon&B"
PrUbH]lhEIv^C=iI,PrUbH]lhEIv^C=iI
AdRHraq?iJqRnxfKW,AdRHraq?iJqRnxfKW
iMw/ysSBFTkXrzD]QvF,iMw/ysSBFTkXrzD]QvF
OdN.g[wq<,OdN.g[wq<
mfV.ZZYeNaFKwjcq\dmOp,mfV.ZZYeNaFKwjcq\dmOp
IbWPgnaxONXZPrsxYPe,IbWPgnaxONXZPrsxYPe
"cZNY+,^","cZNY+,^"
uQuLgHrIy`zMx%),uQuLgHrIy`zMx%)
"W;i%SReNnQna","W;i%SReNnQna"
"tVXb,,719","tVXb,,719"
UMopTixk,UMopTixk
";#gh:VO",";#gh:VO"
QfEEiiCfVlxEh^450,QfEEiiCfVlxEh^450
DfJTBqthaMwAWNivPbL.',DfJTBqthaMwAWNivPbL.'
"_C QpqKYeRhj%102","_C QpqKYeRhj%102"
jupFk=RhjLuUZhK*b*KrG,jupFk=RhjLuUZhK*b*KrG
AYkBwFIW,AYkBwFIW
oYpjDdpY,oYpjDdpY
qvWWKrWvPlDQKBdS,qvWWKrWvPlDQKBdS
os,os
S`UaIdWQQCYs,S`UaIdWQQCYs
zVmRwxC,zVmRwxC
#islEQ#pZwYsIN,#islEQ#pZwYsIN
dv)BYRjrupxRo`*sT,dv)BYRjrupxRo`*sT
"fkGx` WUmE","fkGx` WUmE"
$PXjq)729,$PXjq)729
xGsTTqVyaPmIosbWcbqe,xGsTTqVyaPmIosbWcbqe
q<CCAUleWeEZEZde,q<CCAUleWeEZEZde
lGx#AZu^@b,lGx#AZu^@b
dkHyVQCMKyOoleXNbW,dkHyVQCMKyOoleXNbW
SynafjRtwIUbNktxHK,SynafjRtwIUbNktxHK
g@XlMBdKbITpptAcDs871,g@XlMBdKbITpptAcDs871
QiRj(iHnSoQKlMW,QiRj(iHnSoQKlMW
&F:+dgy,&F:+dgy
".WI:,",".WI:,"
"KwoKhGGZ(ODMjJgzqAx[Z ","KwoKhGGZ(ODMjJgzqAx[Z "
j`mzrNEg$gG-,j`mzrNEg$gG-
BwV@284,BwV@284
Si[sAvu[^yk,Si[sAvu[^yk
BYSKas`dvKY,BYSKas`dvKY
tkWTAB,tkWTAB
FSlN_lD=,FSlN_lD=
AekNweDews702,AekNweDews702
BtVahIJD_yBxPopc,BtVahIJD_yBxPopc
dn'mDprqSjIB,dn'mDprqSjIB
"coMUa_d Z*657","coMUa_d Z*657"
";Sf>dgOnnSl",";Sf>dgOnnSl"
fS&PYB>ZMjg,fS&PYB>ZMjg
qdHyUvz,qdHyUvz
LavOpsDOILJVTe,LavOpsDOILJVTe
gnW_^krtnyszrAq_Xh,gnW_^krtnyszrAq_Xh
oRcPmqcLcIrkRveCaF,oRcPmqcLcIrkRveCaF
VnUuH`FhT+CV.701,VnUuH`FhT+CV.701
fC\,fC\
DjasJXKFkUeOeA)KVr,DjasJXKFkUeOeA)KVr
AwVk*vDhXzbNdtURz,AwVk*vDhXzbNdtURz
PH^RPJQD)OHyLc^roDTIHsc,PH^RPJQD)OHyLc^roDTIHsc
"orHILy^Kw\ SMhB","orHILy^Kw\ SMhB"
'q=kNsEDIifm@C,'q=kNsEDIifm@C
gfVVaLL+NUxQwxxCJBZ,gfVVaLL+NUxQwxxCJBZ
taRnQeIuTq670,taRnQeIuTq670
"vAV=MwZDsTBX;]*506","vAV=MwZDsTBX;]*506"
HtdYibzUATYDH,HtdYibzUATYDH
SVQGeBCFNGD,SVQGeBCFNGD
"j&jOdWRsG[;LyA","j&jOdWRsG[;LyA"
x?vMRhE$,x?vMRhE$
pUyBMQCy`kBa?eM,pUyBMQCy`kBa?eM
eVeqXBdPyDNeZblLe'l,eVeqXBdPyDNeZblLe'l
"Pb,520","Pb,520"
MlTC,MlTC
-obofHEa899,-obofHEa899
MI,MI
kTbV*EGUYxaongAla#vHA,kTbV*EGUYxaongAla#vHA
#zmiXNTnEMMM,#zmiXNTnEMMM
bgeet899,bgeet899
YSOcu.YVo.244,YSOcu.YVo.244
obazgK<uJ,obazgK<uJ
MxK`B[,MxK`B[
irH&TxOS_hS+ge,irH&TxOS_hS+ge
oR?bezBvtf<LI+uHFH,oR?bezBvtf<LI+uHFH
"jyMMrufticCw;RVt/","jyMMrufticCw;RVt/"
MRKpNgJyTO,MRKpNgJyTO
=LVQNC.u^457,=LVQNC.u^457
AHubdFyEnHu-baJZL,AHubdFyEnHu-baJZL
@Kz:W-,@Kz:W-
c<GICBof+,c<GICBof+
Inh:OPKlV=eklna,Inh:OPKlV=eklna
"kd`+itI mu","kd`+itI mu"
owXTQeTX)uwHjpwu%vhL,owXTQeTX)uwHjpwu%vhL
LUHRyZZfYxUENJ,LUHRyZZfYxUENJ
-ti,-ti
FbRpRmuqH:SgTGqIy\501,FbRpRmuqH:SgTGqIy\501
OMDU,OMDU
r`HmFSGRM>,r`HmFSGRM>
Nx*],Nx*]
'+t,'+t
z^:\,z^:\
@FQ<\cvXnRkafDc,@FQ<\cvXnRkafDc
PeCTdgXkwXqCnbwJYee,PeCTdgXkwXqCnbwJYee
EMwN$hvtoQkNgGnUgK,EMwN$hvtoQkNgGnUgK
aoSdfNqokzb,aoSdfNqokzb
ags,ags
Z=rRln163,Z=rRln163
"I;$#tlJ250","I;$#tlJ250"
VhHmTepGWiSYnDj,VhHmTepGWiSYnDj
VdTKNdVQt,VdTKNdVQt
T`FkTno-WBeQzNlRG,T`FkTno-WBeQzNlRG
QW'-&xPBqkCODrZm,QW'-&xPBqkCODrZm
uptyrpz]sTRtPgr,uptyrpz]sTRtPgr
pCFcHTCkatdzIkdPkj,pCFcHTCkatdzIkdPkj
mmISIVjYb,mmISIVjYb
'TwXW>>Jk,'TwXW>>Jk
EwVaVVcK?NY,EwVaVVcK?NY
^hh/,^hh/
'phAhDfiOj,'phAhDfiOj
SQKp$oJO`z*qg,SQKp$oJO`z*qg
>JokCxTRlHKtXxXl,>JokCxTRlHKtXxXl
WouAhNQqbtgNej,WouAhNQqbtgNej
JfDGL<o[gJm,JfDGL<o[gJm
m[?,m[?
"sEMEqpZ/TIdDASkcNn Hz","sEMEqpZ/TIdDASkcNn Hz"
Co,Co
zbyulpE,zbyulpE
JVLqdVSt>npCgwhBvZ,JVLqdVSt>npCgwhBvZ
bK$QBBzkQavfUD-U:unOSV,bK$QBBzkQavfUD-U:unOSV
Nu\WFxF\vPLgbuHDzdJ_684,Nu\WFxF\vPLgbuHDzdJ_684
_F<(,_F<(
[*E,[*E
idhD>QV@#oS,idhD>QV@#oS
UKCUqCPIhZ,UKCUqCPIhZ
'zsgUVNyKQVihImetRji167,'zsgUVNyKQVihImetRji167
",Zp$rIsHbEaLAy_Tz591",",Zp$rIsHbEaLAy_Tz591"
<DA,<DA
HbyHLtAhBCVEzCD,HbyHLtAhBCVEzCD
"juA;*","juA;*"
`=:J493,`=:J493
vKaIFwarYAhAqCTGzYpm,vKaIFwarYAhAqCTGzYpm
G(%,G(%
dE[h?EFnXDzjpaHt,dE[h?EFnXDzjpaHt
NAF+HC^,NAF+HC^
obKyz728,obKyz728
"yFNdxvsfUad UgSa","yFNdxvsfUad UgSa"
O*GAnDhk_sSmTXNLWi,O*GAnDhk_sSmTXNLWi
InakQM/mvXKJQv_AzZd,InakQM/mvXKJQv_AzZd
MGLlChNCzBlojGoPbhd+g,MGLlChNCzBlojGoPbhd+g
XgAAoskxLhEClxtC,XgAAoskxLhEClxtC
ve=X,ve=X
PaLrLexvaoVctO,PaLrLexvaoVctO
"sghxhv@npORcM];DwOmnF","sghxhv@npORcM];DwOmnF"
NALREhRg*M[EtHUEd,NALREhRg*M[EtHUEd
TnH?d,TnH?d
IwfaiwyLT849,IwfaiwyLT849
AqSNb-sXHOqroKMUHu+961,AqSNb-sXHOqroKMUHu+961
_mKseeMSBneDNR,_mKseeMSBneDNR
fu$AEbch)S-kC,fu$AEbch)S-kC
DcQYhVHq?N+-XDcNjazzmH,DcQYhVHq?N+-XDcNjazzmH
lxwwGM,lxwwGM
@Ct,@Ct
egshLzvGrMcgpY246,egshLzvGrMcgpY246
VPliaAUIxYHnD.aJqbY,VPliaAUIxYHnD.aJqbY
"EVNUIe;xrNjj","EVNUIe;xrNjj"
qejRsnJiQKBoKFxX,qejRsnJiQKBoKFxX
jg:wRjtAlSz,jg:wRjtAlSz
_BioAud#GhrtkzITzlk/,_BioAud#GhrtkzITzlk/
"sc)RAIDcws JIOKzQi","sc)RAIDcws JIOKzQi"
"xAHhOB;rXzCyXPtd","xAHhOB;rXzCyXPtd"
N<C?yaEL,N<C?yaEL
vWPh,vWPh
WV^NlnrWB]rea?NzZsR,WV^NlnrWB]rea?NzZsR
FGZVaPuysbbLLYrH,FGZVaPuysbbLLYrH
qRxlGo,qRxlGo
geBRhxpfaIyHDujNU,geBRhxpfaIyHDujNU
AyTMI'TaHE)L(VHqvAtk387,AyTMI'TaHE)L(VHqvAtk387
G%)KMlPGe-bj,G%)KMlPGe-bj
UxlOAg[mfIk'Ps^D,UxlOAg[mfIk'Ps^D
oTskiK%CemOQvHsIba,oTskiK%CemOQvHsIba
sCclwJ:H<858,sCclwJ:H<858
JLhHH,JLhHH
"=;G)","=;G)"
c(ix[tb-XrPzOwQWoyOrui815,c(ix[tb-XrPzOwQWoyOrui815
b>sDgm,b>sDgm
rmlRmjv,rmlRmjv
MbpMYrOMvWerAYJFrTDv,MbpMYrOMvWerAYJFrTDv
%(Onb,%(Onb
rPHXgX,rPHXgX
OOGAhum$Gqp&cDgAnhk,OOGAhum$Gqp&cDgAnhk
GTrd,GTrd
PgftidazRLDeJCRwRmTu,PgftidazRLDeJCRwRmTu
eg`Q=EQXOso744,eg`Q=EQXOso744
)`HwQM=fHDGR,)`HwQM=fHDGR
ux#sN[M*G940,ux#sN[M*G940
D+Y\$814,D+Y\$814
"v(z;MaOGhH^M","v(z;MaOGhH^M"
"&ZO kNogXGMjLtlcK","&ZO kNogXGMjLtlcK"
sDtdZAK/UUakedfDKWxy,sDtdZAK/UUakedfDKWxy
cBJYSNOztNTE'zbRg,cBJYSNOztNTE'zbRg
"ajmDl^;CS","ajmDl^;CS"
Pdujv(.iOWvqAQs@XN947,Pdujv(.iOWvqAQs@XN947
>My,>My
'Gv,'Gv
"M#vXAiZjkcuSrVJ*VPolp B","M#vXAiZjkcuSrVJ*VPolp B"
sm:tJfebB]pwvV&,sm:tJfebB]pwvV&
UUHG=ix`tqY\MIl499,UUHG=ix`tqY\MIl499
BXbgj_DYOv%NXyNYts,BXbgj_DYOv%NXyNYts
M-_E_,M-_E_
\Leerm[VKCcZq%145,\Leerm[VKCcZq%145
HR.pAHQyZcwAziGLu(,HR.pAHQyZcwAziGLu(
NJV,NJV
hay>sfNUQn.DHsimugNe,hay>sfNUQn.DHsimugNe
iEMIufVmuc,iEMIufVmuc
vjOtWguiSjRdXwU>cCYI,vjOtWguiSjRdXwU>cCYI
"CzacEiZSOPalmUUedZ zh","CzacEiZSOPalmUUedZ zh"
Kulro$NBjHXF?GZe,Kulro$NBjHXF?GZe
nxocPLKCwGUIfW.asiZU,nxocPLKCwGUIfW.asiZU
xOJb)drJvyCXi,xOJb)drJvyCXi
Yp'181,Yp'181
"D@:Yt VYsph","D@:Yt VYsph"
PfIU,PfIU
"An;mRKgz\a%caI[768","An;mRKgz\a%caI[768"
bPmVpgiK+whIt_T>Ilf,bPmVpgiK+whIt_T>Ilf
uEx\dXiE-ZQomgRXwJ,uEx\dXiE-ZQomgRXwJ
'$g,'$g
ZukBOJIdElLfjAxfXKP932,ZukBOJIdElLfjAxfXKP932
UvQHdkMSJFTkWVbNH756,UvQHdkMSJFTkWVbNH756
Mi%GVkiAGr,Mi%GVkiAGr
cHeJEAc,cHeJEAc
"s=FLb;gSPdCx>Ftcj","s=FLb;gSPdCx>Ftcj"
rPZ<*UiDJqwGOOyObIFwJ748,rPZ<*UiDJqwGOOyObIFwJ748
ZBoPYGrncTEcM,ZBoPYGrncTEcM
_JGMYQkFsBDR/eAg=gmAIeV,_JGMYQkFsBDR/eAg=gmAIeV
_#O881,_#O881
yBTmGWp,yBTmGWp
RyPYMPuwjoeBHu.NYu:,RyPYMPuwjoeBHu.NYu:
NmVSMXSojm,NmVSMXSojm
JaueJLyLMIplycf361,JaueJLyLMIplycf361
qJXrRKpOTiSGKxiA897,qJXrRKpOTiSGKxiA897
"?s,615","?s,615"
cl\],cl\]
S*hBgnCANNzsTCV?,S*hBgnCANNzsTCV?
`kSN?+980,`kSN?+980
bPy+pbvthShj,bPy+pbvthShj
AXjnf<smnY>EHtGTdTvlE,AXjnf<smnY>EHtGTdTvlE
srw.sHwIOunuwSHZ,srw.sHwIOunuwSHZ
QI/jzXCKfVPz:kVB_330,QI/jzXCKfVPz:kVB_330
ryithAgRpSo,ryithAgRpSo
Fvx/Z232,Fvx/Z232
*:GC\,*:GC\
MhOFhhqSb^_wftR%824,MhOFhhqSb^_wftR%824
wjzDClBeuPReDHa+NdSJ788,wjzDClBeuPReDHa+NdSJ788
EoEWunaneDFBAlFzNcz,EoEWunaneDFBAlFzNcz
EZ<_XmRaIeYPgt^,EZ<_XmRaIeYPgt^
\@oErM,\@oErM
?itCv=jXYZ-Rlha,?itCv=jXYZ-Rlha
GckGFZfbTw,GckGFZfbTw
QFKLFg,QFKLFg
EdkWCSjYbDEyS,EdkWCSjYbDEyS
DzmNR[105,DzmNR[105
",yKiqG",",yKiqG"
mhwV/eVwInT\KzJctrmo`595,mhwV/eVwInT\KzJctrmo`595
"PzkQx'HJ,BalhPe","PzkQx'HJ,BalhPe"
"eeVYS(;AZAGx","eeVYS(;AZAGx"
CsEISrOjGaZe?md^+,CsEISrOjGaZe?md^+
";MOod",";MOod"
V>DYkFL?eSr,V>DYkFL?eSr
"jZT^ia,cxftCEb","jZT^ia,cxftCEb"
dfoaYejB,dfoaYejB
"dXvYM?eY;mw'gcAGvdIJk","dXvYM?eY;mw'gcAGvdIJk"
mBu793,mBu793
q$@I,q$@I
RqZlBOA,RqZlBOA
$&wOkRt),$&wOkRt)
CEl,CEl
Qi:GlL&)b,Qi:GlL&)b
$Xx,$Xx
rBgRU$>oUD&,rBgRU$>oUD&
"CSLh lBZK. WAAn","CSLh lBZK. WAAn"
"[yG]qfIfcga,ZeNi/873","[yG]qfIfcga,ZeNi/873"
"TSI-JxQBDUXn f$CgYb","TSI-JxQBDUXn f$CgYb"
KUfNlgKtKNXF,KUfNlgKtKNXF
)mZ+fE,)mZ+fE
kZxuvQTCGVyAmT165,kZxuvQTCGVyAmT165
rpmvkZtXPeRHjCjIMi,rpmvkZtXPeRHjCjIMi
JdAtavAykIOygRx$321,JdAtavAykIOygRx$321
IaKRjBzdUUJR,IaKRjBzdUUJR
HWFPYhmJw^,HWFPYhmJw^
Kcx,Kcx
q)c:kxM:,q)c:kxM:
s?^DB,s?^DB
DJbqTI923,DJbqTI923
)T-WwkH'ggg:981,)T-WwkH'ggg:981
e*yHn$,e*yHn$
bgPkw?hOQkLboQLajla,bgPkw?hOQkLboQLajla
"?lW,qsyq797","?lW,qsyq797"
pUa%+ouO,pUa%+ouO
znNwt\eupl,znNwt\eupl
"i$Mz,n'nHqyoCxOuj","i$Mz,n'nHqyoCxOuj"
"BQSQVFrx+dS;@Jt","BQSQVFrx+dS;@Jt"
l=VblQmQPJOQ\UXKVNbH,l=VblQmQPJOQ\UXKVNbH
fTiHo>XkUfVdDgFOC,fTiHo>XkUfVdDgFOC
iog^htzL)UlVDuUrs,iog^htzL)UlVDuUrs
yZQRgyOnNQUFRwurk,yZQRgyOnNQUFRwurk
szZZbInSpHnelsVQqEA'327,szZZbInSpHnelsVQqEA'327
fZHUFAWEIeauQmKMn,fZHUFAWEIeauQmKMn
CHPkfLGHvw,CHPkfLGHvw
VAgYruRfCFYegDTU,VAgYruRfCFYegDTU
"tkcWx;DxOLjn.`YPdse","tkcWx;DxOLjn.`YPdse"
&^yb'hZZG,&^yb'hZZG
"kI\RqX+IuQoi;VQWboFpsI","kI\RqX+IuQoi;VQWboFpsI"
",A",",A"
B`qMRIYqsq:321,B`qMRIYqsq:321
OhFzg[O<,OhFzg[O<
MbrtVpn,MbrtVpn
vT'CxBgMCfVeHm%B*,vT'CxBgMCfVeHm%B*
IYDnXhajWHHBls<380,IYDnXhajWHHBls<380
uXvJgu=CBCkLUzKXLFpO,uXvJgu=CBCkLUzKXLFpO
AjgAq'XeVn[SQd@,AjgAq'XeVn[SQd@
dVtHbJyGOtwInDmy,dVtHbJyGOtwInDmy
+D[,+D[
VNDefOH=IHvZJ*DANHYv'886,VNDefOH=IHvZJ*DANHYv'886
=xG[_W,=xG[_W
"wBYhvgIHvkm,HMlp^gKR@Wv","wBYhvgIHvkm,HMlp^gKR@Wv"
"j,y .CW","j,y .CW"
"aQUzTNXFeq,LAbK","aQUzTNXFeq,LAbK"
gWVRlMaqLGg?xHAo,gWVRlMaqLGg?xHAo
GdSprYYFwvsldzWh,GdSprYYFwvsldzWh
wakdnWOnstkCHi/z^oD,wakdnWOnstkCHi/z^oD
b[pMJ>W+VY,b[pMJ>W+VY
z%p<tejCquWlyI\,z%p<tejCquWlyI\
ZL:A#yTb#PQ,ZL:A#yTb#PQ
dtYY,dtYY
bcLnVAwIlgKrTnJib,bcLnVAwIlgKrTnJib
"vO@?GqlqGldW,B","vO@?GqlqGldW,B"
cYmcZlNYrH,cYmcZlNYrH
"i+b,bM/IGprjaNk","i+b,bM/IGprjaNk"
"Sjs=aymkiQu;RJSN^aDd","Sjs=aymkiQu;RJSN^aDd"
`Nr,`Nr
LiMth-],LiMth-]
AOJzmZMLDCmE,AOJzmZMLDCmE
NgeFtCsDhpPiKpJeAaD,NgeFtCsDhpPiKpJeAaD
L$e*,L$e*
@teAFyLCEVdThaN660,@teAFyLCEVdThaN660
CmdhGacaxNNhVY@xE,CmdhGacaxNNhVY@xE
US]iRPsQREXKFiR@O,US]iRPsQREXKFiR@O
";FJXQ254",";FJXQ254"
QZosPeEaCsUU.,QZosPeEaCsUU.
"cQg;i%Yo?","cQg;i%Yo?"
",+N)204",",+N)204"
(hPIVA*Uk,(hPIVA*Uk
<)UPHJJ+,<)UPHJJ+
"nw-NjGmZNCOIY LE-rYM","nw-NjGmZNCOIY LE-rYM"
mZrUSyu%H?=Xp,mZrUSyu%H?=Xp
"bgDNTbRDgsw.fgKTs,yHs\107","bgDNTbRDgsw.fgKTs,yHs\107"
"%';Y","%';Y"
Yo[BsBs),Yo[BsBs)
^%z,^%z
"WmKvJxObyb;r610","WmKvJxObyb;r610"
MHB]ervoRHFHlPUL,MHB]ervoRHFHlPUL
"rJh*tjy+ HtI","rJh*tjy+ HtI"
W*acPeWugA#pyilkY,W*acPeWugA#pyilkY
:QVZt]rrXsLN,:QVZt]rrXsLN
WR=hbTKnMEGIKjmD,WR=hbTKnMEGIKjmD
wrMJhaSP<U]],wrMJhaSP<U]]
InieucNHdo,InieucNHdo
"JkL_ePgK,TN?qME840","JkL_ePgK,TN?qME840"
OlHBZEiWZwPz,OlHBZEiWZwPz
LH,LH
lX+Cpv-QnqrJ,lX+Cpv-QnqrJ
jixIgs?LqOi^j,jixIgs?LqOi^j
uFnvWLPAJjVzM-Jnp,uFnvWLPAJjVzM-Jnp
"rSF@I;SBvdAFsSZpMgSYM","rSF@I;SBvdAFsSZpMgSYM"
ZGNnHGqYHsQjgV)uIOZO,ZGNnHGqYHsQjgV)uIOZO
G#Dz,G#Dz
DaK<+OAG,DaK<+OAG
NvwwxBigts%KW>h,NvwwxBigts%KW>h
Zk/<275,Zk/<275
zTL$]sSvwFzM,zTL$]sSvwFzM
?kUNTWgm_&,?kUNTWgm_&
ixUZrBFcgpK\ElBEGB,ixUZrBFcgpK\ElBEGB
ccDTfIBOBSurjFF-nyumZ,ccDTfIBOBSurjFF-nyumZ
GJVSv%GtzjSctb,GJVSv%GtzjSctb
HFB+CYD`ppC/BrETWhxUb,HFB+CYD`ppC/BrETWhxUb
dTlAzmYUr@,dTlAzmYUr@
]IFRIEArZC^cGtxNiRS=mi,]IFRIEArZC^cGtxNiRS=mi
t[mgmBoEXbbY@598,t[mgmBoEXbbY@598
RycI,RycI
ETsouKYaOU.dxMVbGJw,ETsouKYaOU.dxMVbGJw
DlNBj'qYxBRWNTBb,DlNBj'qYxBRWNTBb
jwKaRqHpk,jwKaRqHpk
kN_Vz613,kN_Vz613
%do'J[Qw,%do'J[Qw
Ov%zgrq<ygVlRat_,Ov%zgrq<ygVlRat_
jQzq\rGe$,jQzq\rGe$
KBoPc/%rGvIYFVSekLS]401,KBoPc/%rGvIYFVSekLS]401
LjSOWW,LjSOWW
daYj+IHEqlTHzFLwWelq,daYj+IHEqlTHzFLwWelq
"Vs;tbGbYGDvVduXq;899","Vs;tbGbYGDvVduXq;899"
hvzeHuVDZWu@D'MS)xGIXs,hvzeHuVDZWu@D'MS)xGIXs
C),C)
BDVVKQ[$f%,BDVVKQ[$f%
WehYvc$K?#179,WehYvc$K?#179
";r",";r"
j#AQU`kcEAQmZX,j#AQU`kcEAQmZX
KcinpmjMHqR@pb,KcinpmjMHqR@pb
FJVApqgWOY,FJVApqgWOY
gDfjkkVGbWCF,gDfjkkVGbWCF
(Py]JR-aeWcgo,(Py]JR-aeWcgo
PKydyF/lxdsF?FJ&mEd,PKydyF/lxdsF?FJ&mEd
qYCZpMZ*bTsCoMrJEO124,qYCZpMZ*bTsCoMrJEO124
&b\q691,&b\q691
/>p%,/>p%
uPjaYpBdddEewJK%B/fj,uPjaYpBdddEewJK%B/fj
CPm_eaMUHS],CPm_eaMUHS]
"=lfcsXiVhPuFyLqyFI*,252","=lfcsXiVhPuFyLqyFI*,252"
e^dR#_fUUvJNbbO,e^dR#_fUUvJNbbO
M+G+D',M+G+D'
?Dq+BB@,?Dq+BB@
RFNdhbSiWyh206,RFNdhbSiWyh206
]:$Tf,]:$Tf
xQLUhPZkAGLiGxD,xQLUhPZkAGLiGxD
AyzdcwdkgcAXDzpDRs,AyzdcwdkgcAXDzpDRs
oFZ]EHc`T,oFZ]EHc`T
JzFgDgZN,JzFgDgZN
@RuZoePGGGjMumykDdg,@RuZoePGGGjMumykDdg
ewnbMMYrCMtM,ewnbMMYrCMtM
M_xpTUDxtus218,M_xpTUDxtus218
avYfKaHtwECDFfLj,avYfKaHtwECDFfLj
rhdLTD,rhdLTD
auO-[L,auO-[L
uPiQpBjqJ%H'ulydv773,uPiQpBjqJ%H'ulydv773
kdkv[RTEtJ.MLZIvWem(538,kdkv[RTEtJ.MLZIvWem(538
ePKpcOnIBaXcynCRLsx,ePKpcOnIBaXcynCRLsx
\lcZX[iPEFpX,\lcZX[iPEFpX
";Hrmm*cSQofd&ERP",";Hrmm*cSQofd&ERP"
HnGm.ar?$Je,HnGm.ar?$Je
NH,NH
'gOJzpcvxkurgDsish,'gOJzpcvxkurgDsish
ubiy<R,ubiy<R
aX_*YZEFko<,aX_*YZEFko<
cpfwiCqfsInjvUPUiz,cpfwiCqfsInjvUPUiz
H#(h-635,H#(h-635
"dH)nc i?u","dH)nc i?u"
ubuk&enaDj*v$UiTlKz,ubuk&enaDj*v$UiTlKz
LCIzDapaWNzW:`GZmT`zl629,LCIzDapaWNzW:`GZmT`zl629
"e&ILr<X;lkuBGCy282","e&ILr<X;lkuBGCy282"
kT-778,kT-778
PXGpsDEleRF$=R,PXGpsDEleRF$=R
VpiOC?wktyH,VpiOC?wktyH
C*NtLqXL,C*NtLqXL
"s^mdUjxT`VUX,SxyDnEY","s^mdUjxT`VUX,SxyDnEY"
/AkgaLHWD.iK*lm,/AkgaLHWD.iK*lm
pBxr687,pBxr687
zkGsJUSASCPd][933,zkGsJUSASCPd][933
"aX,ZLPIIP","aX,ZLPIIP"
BJTaNfay,BJTaNfay
WlG+,WlG+
VZIPlSx[QroAGSywtNGXc591,VZIPlSx[QroAGSywtNGXc591
UVMtVSQ#yfIdgPz%xn,UVMtVSQ#yfIdgPz%xn
>urdTYqGWqePXzBUiqRI>@,>urdTYqGWqePXzBUiqRI>@
]oJ<J<VrE,]oJ<J<VrE
ScCdNsL,ScCdNsL
GXGEeagy[i,GXGEeagy[i
mYxLhrIPkXPJEVBdiK>311,mYxLhrIPkXPJEVBdiK>311
Kg,Kg
\k,\k
SESjRq`Tw^,SESjRq`Tw^
LwaQD?]HvozgW_GOIRdc,LwaQD?]HvozgW_GOIRdc
THxtY<WhAVI:I,THxtY<WhAVI:I
YN=GAl_DweGONTjIxcOjtk,YN=GAl_DweGONTjIxcOjtk
Ws(&e),Ws(&e)
*:%kI,*:%kI
F$qsSBEhP-,F$qsSBEhP-
jvBuukqW)SsLhq,jvBuukqW)SsLhq
Rg>FPwEX.,Rg>FPwEX.
"PB`T.,","PB`T.,"
)xU?)527,)xU?)527
YHtWHvtyMMmsmne,YHtWHvtyMMmsmne
